,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate,diff_approv_closed_date,Good_bad_flag,num_prest
120,8a8189d152443f820152443f89500001,301783584,8,2016-12-29 12:46:43,2016-12-29 11:46:26,20000.0,23800.0,30,2017-02-24 20:56:44,,2017-01-30 00:00:00,2017-02-24 20:41:34,57,Bad,12
121,8a8189d152443f820152443f89500001,301941053,11,2017-06-16 14:34:32,2017-06-16 13:34:26,10000.0,11500.0,15,2017-06-21 13:12:29,,2017-07-03 00:00:00,2017-06-21 13:02:20,4,Good,12
122,8a8588b754517d800154555019c36231,301828401,3,2017-02-28 18:39:55,2017-02-28 17:39:48,10000.0,13000.0,30,2017-04-05 09:33:18,,2017-03-30 00:00:00,2017-04-05 09:18:09,35,Bad,6
123,8a8589045384bd8301539e05b3d35023,301890968,8,2017-05-05 11:36:14,2017-05-05 10:36:07,30000.0,33000.0,30,2017-05-31 08:29:42,,2017-06-05 00:00:00,2017-05-31 08:19:33,25,Good,10
124,8a8589045384bd8301539e05b3d35023,301748955,4,2016-10-24 12:19:01,2016-10-24 11:18:43,10000.0,11125.0,15,2016-11-08 00:44:23,,2016-11-08 00:00:00,2016-11-08 00:14:29,14,Good,10
125,8a8589045384bd8301539e05b3d35023,301832329,7,2017-03-06 11:40:30,2017-03-06 10:40:16,40000.0,47600.0,60,2017-05-02 09:01:11,,2017-04-05 00:00:00,2017-03-31 08:05:55,56,Good,10
126,8a858953548fb0c001549b31ac5f6dda,301752870,7,2016-11-01 12:09:27,2016-11-01 11:09:17,30000.0,34500.0,30,2016-12-01 01:15:32,,2016-12-01 00:00:00,2016-12-01 00:26:57,29,Good,12
127,8a858953548fb0c001549b31ac5f6dda,301735892,6,2016-10-04 09:38:55,2016-10-04 08:38:41,30000.0,34500.0,30,2016-10-31 16:36:22,,2016-11-03 00:00:00,2016-10-31 16:21:12,27,Good,12
128,8a858953548fb0c001549b31ac5f6dda,301949328,12,2017-06-23 15:24:14,2017-06-23 14:24:07,10000.0,11000.0,30,2017-07-20 14:51:15,,2017-07-24 00:00:00,2017-07-20 14:41:07,26,Good,12
129,8a858e0156b782a10156b8e131824d39,301905169,4,2017-05-13 15:48:18,2017-05-13 14:48:11,20000.0,22250.0,15,2017-05-30 05:45:42,,2017-05-30 00:00:00,2017-05-30 04:35:22,16,Bad,5
130,8a858e0f5c45466f015c546652e81026,301921129,1,2017-05-29 14:45:48,2017-05-29 13:45:34,10000.0,11500.0,15,2017-06-13 20:27:36,8a858fd85b685607015b7ba5638674c0,2017-06-13 00:00:00,2017-06-13 20:17:27,15,Good,2
131,8a858e195b90e512015b9312936863cf,301880350,1,2017-04-25 18:16:05,2017-04-25 17:15:56,10000.0,11500.0,15,2017-05-10 01:23:13,,2017-05-10 00:00:00,2017-05-10 00:47:44,14,Good,4
132,8a858e3a54e337020154fda980777859,301625971,1,2016-05-29 20:13:17,2016-05-29 19:13:07,10000.0,11500.0,15,2016-06-06 00:02:59,,2016-06-13 00:00:00,2016-06-05 16:51:10,7,Good,3
133,8a858e64590ae20001590c511d9b0cdf,301941731,2,2017-06-17 08:55:53,2017-06-17 07:54:46,10000.0,11500.0,15,2017-06-24 06:47:28,,2017-07-03 00:00:00,2017-06-24 06:37:19,6,Good,3
134,8a858e705668e1670156810ee20960b7,301954840,6,2017-06-28 14:32:36,2017-06-28 13:31:27,30000.0,34500.0,30,2017-07-25 14:49:29,,2017-07-28 00:00:00,2017-07-25 14:39:19,27,Good,6
135,8a858e705668e1670156810ee20960b7,301695852,2,2016-08-26 08:08:23,2016-08-26 07:08:16,10000.0,13000.0,30,2016-09-21 09:35:41,,2016-09-26 00:00:00,2016-09-21 09:20:32,26,Good,6
136,8a858e8d56b784480156b7d232f723a8,301794672,6,2017-01-16 21:58:54,2017-01-16 20:58:47,25000.0,29000.0,30,2017-02-11 11:57:39,,2017-02-15 00:00:00,2017-02-11 11:42:30,25,Good,9
137,8a858e8d56b784480156b7d232f723a8,301838060,8,2017-03-14 14:11:45,2017-03-14 13:10:30,30000.0,36800.0,60,2017-05-12 11:35:15,,2017-04-13 00:00:00,2017-04-13 11:26:23,58,Good,9
138,8a858e9b5bcf8546015bcfaf5b680756,301915339,2,2017-05-22 11:58:21,2017-05-22 10:58:14,10000.0,13000.0,30,2017-07-20 20:55:05,,2017-06-21 00:00:00,2017-07-20 20:44:57,59,Bad,2
139,8a858eb85886bdc30158acf926932eda,301942527,2,2017-06-18 08:12:01,2017-06-18 07:11:55,10000.0,13000.0,30,2017-07-17 12:10:06,,2017-07-18 00:00:00,2017-07-17 11:59:57,29,Good,2
140,8a858ec95afc0922015affaaf5992c1a,301946625,4,2017-06-21 15:40:51,2017-06-21 14:40:45,10000.0,12250.0,30,2017-07-17 10:17:24,,2017-07-21 00:00:00,2017-07-17 10:07:16,25,Good,4
141,8a858ed45becf685015bed6fceb6498b,301902494,2,2017-05-12 07:17:47,2017-05-12 06:17:41,10000.0,11500.0,15,2017-05-30 21:23:22,8a858f9f5bd99987015be3f53cb442d9,2017-05-30 00:00:00,2017-05-30 21:13:13,18,Bad,3
142,8a858eda552adcc2015559532234110a,301752426,4,2016-10-31 17:13:17,2016-10-31 16:13:02,20000.0,24500.0,30,2016-11-28 11:06:40,,2016-11-30 00:00:00,2016-11-28 10:51:31,27,Good,9
143,8a858eda552adcc2015559532234110a,301646001,2,2016-07-07 11:03:57,2016-07-07 10:03:47,10000.0,13000.0,30,2016-08-07 16:33:13,,2016-08-08 00:00:00,2016-08-02 00:00:00,31,Bad,9
144,8a858edb5bd936e4015be394167c4698,301894162,1,2017-05-07 17:39:20,2017-05-07 16:39:09,10000.0,13000.0,30,2017-06-01 11:25:45,,2017-06-07 00:00:00,2017-06-01 11:15:36,24,Good,3
145,8a858ee45b62dadc015b660294b5292e,301915715,2,2017-05-22 18:52:33,2017-05-22 17:52:25,10000.0,13000.0,30,2017-06-21 13:31:45,,2017-06-21 00:00:00,2017-06-21 13:21:36,29,Good,3
146,8a858eed5756fb0e0157576dda0129e5,301839319,3,2017-03-16 09:44:31,2017-03-16 08:44:24,10000.0,13000.0,30,2017-05-10 10:57:45,,2017-04-17 00:00:00,2017-05-03 00:00:00,55,Bad,4
147,8a858f03582a54c301582f698a281700,301827829,5,2017-02-28 07:06:13,2017-02-28 06:05:51,20000.0,23800.0,30,2017-03-27 18:21:14,,2017-03-30 00:00:00,2017-03-27 18:06:05,27,Good,8
148,8a858f03582a54c301582f698a281700,301793202,3,2017-01-14 09:25:49,2017-01-14 08:25:42,10000.0,13000.0,30,2017-01-27 07:49:14,,2017-02-13 00:00:00,2017-01-27 07:05:46,12,Good,8
149,8a858f0a56ffda560157093acf144b87,301709275,1,2016-09-08 10:57:37,2016-09-08 09:57:25,10000.0,13000.0,30,2016-10-10 08:13:55,,2016-10-10 00:00:00,2016-10-10 07:58:46,31,Bad,8
150,8a858f0a56ffda560157093acf144b87,301879314,6,2017-04-24 21:23:54,2017-04-24 20:23:48,10000.0,11450.0,15,2017-04-26 11:58:24,,2017-05-09 00:00:00,2017-04-26 11:43:14,1,Good,8
151,8a858f185d1daff6015d279fcb900eef,301973801,1,2017-07-11 21:59:28,2017-07-11 20:58:18,10000.0,11500.0,15,2017-07-26 13:59:34,,2017-07-26 00:00:00,2017-07-26 13:49:26,14,Good,1
152,8a858f245a4cde1e015a4e6271fd6c46,301936534,4,2017-06-12 20:49:53,2017-06-12 19:49:46,20000.0,22250.0,15,2017-06-23 18:12:55,,2017-06-27 00:00:00,2017-06-23 18:02:46,10,Good,4
153,8a858f265c2187bd015c346b5bb74ea9,301916118,1,2017-05-23 09:44:58,2017-05-23 08:43:49,10000.0,13000.0,30,2017-05-30 15:42:50,,2017-06-22 00:00:00,2017-05-30 15:32:41,7,Good,4
154,8a858f2f54e28d530154f3a9d35625d8,301917250,2,2017-05-24 13:52:40,2017-05-24 12:52:33,10000.0,11500.0,15,2017-06-02 15:21:02,,2017-06-09 00:00:00,2017-06-02 15:10:52,9,Good,3
155,8a858f375b493337015b4943d3aa1027,301874699,2,2017-04-20 15:33:17,2017-04-20 14:33:10,10000.0,13000.0,30,2017-05-21 09:16:41,,2017-05-22 00:00:00,2017-05-21 09:01:32,30,Good,5
156,8a858f4e5ba5e8d3015ba9d8b01b3062,301922752,2,2017-05-31 11:11:51,2017-05-31 10:11:45,10000.0,13000.0,30,2017-06-27 15:17:24,8a858fee5800e000015805aae2fe4ef8,2017-06-30 00:00:00,2017-06-27 15:07:14,27,Good,3
157,8a858f565b683b56015b7b6b606e1ec9,301908218,3,2017-05-15 17:44:16,2017-05-15 16:44:11,20000.0,24500.0,30,2017-06-13 08:47:06,8a858fdc57ab280a0157b277e9ff6d53,2017-06-14 00:00:00,2017-06-13 08:36:57,28,Good,4
158,8a858f5f55f82ae30155f91ba4250aea,301926857,7,2017-06-04 14:33:25,2017-06-04 13:33:12,30000.0,34500.0,30,2017-06-28 14:34:17,,2017-07-04 00:00:00,2017-06-28 14:24:07,24,Good,8
159,8a858f5f55f82ae30155f91ba4250aea,301689989,2,2016-08-22 12:14:37,2016-08-22 11:14:30,10000.0,13000.0,30,2016-09-22 10:29:55,,2016-09-21 00:00:00,2016-09-22 10:14:46,30,Good,8
160,8a858f6a5b1fa846015b1ff2a147401d,301919217,5,2017-05-26 22:05:22,2017-05-26 21:05:15,15000.0,16687.5,15,2017-06-12 16:30:19,,2017-06-12 00:00:00,2017-06-12 16:20:08,16,Bad,6
161,8a858f765c350480015c35105f3f04c1,301916295,1,2017-05-23 12:49:07,2017-05-23 11:47:54,10000.0,13000.0,30,2017-07-04 21:04:00,,2017-06-23 00:00:00,2017-07-04 20:53:52,42,Bad,1
162,8a858f8e5b8c34d3015b8f4fe5ca199d,301919375,3,2017-05-27 08:10:42,2017-05-27 07:10:35,10000.0,11500.0,15,2017-06-02 16:25:21,,2017-06-12 00:00:00,2017-06-02 16:15:12,6,Good,4
163,8a858fb15b34a708015b350c4a1a58d2,301949864,3,2017-06-23 23:38:13,2017-06-23 22:38:06,10000.0,13000.0,30,2017-07-24 20:38:21,,2017-07-24 00:00:00,2017-07-24 20:28:12,30,Good,3
164,8a858fc55b2fde30015b30c9256b43fd,301957036,4,2017-06-30 01:09:11,2017-06-30 00:09:04,20000.0,24500.0,30,2017-07-28 05:39:13,,2017-07-31 00:00:00,2017-07-28 05:29:03,28,Good,4
165,8a858fcb5ca240f7015ca64a71fa1951,301938814,1,2017-06-14 17:44:47,2017-06-14 16:43:39,10000.0,13000.0,30,2017-06-22 17:45:41,,2017-07-17 00:00:00,2017-06-22 17:35:32,8,Good,1
166,8a858fd45a4260bc015a42ac9e89278d,301826759,1,2017-02-26 14:45:48,2017-02-26 13:45:41,10000.0,13000.0,30,2017-03-28 12:26:39,,2017-03-29 00:00:00,2017-03-28 12:11:28,29,Good,4
167,8a858ff8582fcb8601583e9ee74e1732,301755741,1,2016-11-07 16:47:29,2016-11-07 15:47:18,10000.0,11500.0,15,2016-11-18 12:50:07,,2016-11-22 00:00:00,2016-11-18 12:34:58,10,Good,5
168,8a858ff8582fcb8601583e9ee74e1732,301862612,4,2017-04-10 14:22:10,2017-04-10 13:22:04,10000.0,13000.0,30,2017-05-10 01:23:12,,2017-05-10 00:00:00,2017-05-10 00:46:21,29,Good,5
169,8a858e675c3fe0a1015c417e73085191,301941230,2,2017-06-16 16:37:25,2017-06-16 15:37:17,10000.0,11500.0,15,2017-07-03 18:31:11,,2017-07-03 00:00:00,2017-07-03 18:21:03,17,Bad,2
170,8a858f5f5b39bb0c015b3b298dd1358b,301916214,2,2017-05-23 11:29:02,2017-05-23 10:28:54,10000.0,11500.0,15,2017-06-19 19:14:31,,2017-06-07 00:00:00,2017-06-19 19:04:23,27,Bad,3
171,8a858f9c57f74b1d0157f753c181047e,301853059,7,2017-04-03 14:15:09,2017-04-03 13:15:02,20000.0,23800.0,30,2017-05-02 21:16:43,,2017-05-03 00:00:00,2017-05-02 21:01:34,29,Good,10
172,8a858f9c57f74b1d0157f753c181047e,301797236,4,2017-01-20 06:55:13,2017-01-20 05:55:06,10000.0,13000.0,30,2017-02-15 22:00:09,,2017-02-20 00:00:00,2017-02-15 21:44:59,26,Good,10
173,8a858f9c57f74b1d0157f753c181047e,301750165,1,2016-10-26 17:19:21,2016-10-26 16:19:13,10000.0,13000.0,30,2016-11-24 13:10:32,,2016-11-25 00:00:00,2016-11-24 12:55:22,28,Good,10
174,8a8189d152443f820152443f89500001,301600134,1,2016-01-15 08:53:28,2016-01-15 07:53:17,5000.0,6500.0,30,2016-02-02 08:18:15,,2016-02-15 00:00:00,2016-02-02 08:13:55,17,Good,12
175,8a8189d152443f820152443f89500001,301946488,12,2017-06-21 13:54:00,2017-06-21 12:53:53,10000.0,11500.0,15,2017-06-29 10:52:47,,2017-07-06 00:00:00,2017-06-29 10:42:38,7,Good,12
176,8a8189d152443f820152443f89500001,301610305,4,2016-04-12 09:26:40,2016-04-12 08:26:33,10000.0,13000.0,30,2016-05-28 00:02:21,,2016-05-12 00:00:00,2016-05-27 09:38:57,45,Bad,12
177,8a8588b754517d800154555019c36231,301941690,6,2017-06-17 08:06:38,2017-06-17 07:06:32,10000.0,13000.0,30,2017-07-13 01:24:46,,2017-07-17 00:00:00,2017-07-13 01:14:37,25,Good,6
178,8a8588b754517d800154555019c36231,301871153,4,2017-04-17 14:14:45,2017-04-17 13:14:38,10000.0,13000.0,30,2017-05-18 10:53:18,,2017-05-17 00:00:00,2017-05-17 00:00:00,30,Good,6
179,8a8589045384bd8301539e05b3d35023,301922716,9,2017-05-31 10:39:33,2017-05-31 09:39:26,40000.0,48000.0,60,2017-06-23 16:18:04,,2017-06-30 00:00:00,2017-06-23 15:48:12,23,Good,10
180,8a8589045384bd8301539e05b3d35023,301646905,3,2016-07-08 11:03:05,2016-07-08 10:02:52,10000.0,13000.0,30,2016-08-08 10:52:15,,2016-08-08 00:00:00,2016-08-08 10:37:12,30,Good,10
181,8a858953548fb0c001549b31ac5f6dda,301639547,2,2016-06-28 12:08:47,2016-06-28 11:08:45,10000.0,11500.0,15,2016-07-12 16:53:02,,2016-07-13 00:00:00,2016-07-12 16:37:58,14,Good,12
182,8a858953548fb0c001549b31ac5f6dda,301650379,3,2016-07-12 17:10:18,2016-07-12 16:09:39,10000.0,13000.0,30,2016-08-09 08:51:55,,2016-08-11 00:00:00,2016-08-09 08:36:51,27,Good,12
183,8a858953548fb0c001549b31ac5f6dda,301693541,4,2016-08-24 16:41:53,2016-08-24 15:41:46,15000.0,18375.0,30,2016-09-09 16:13:57,,2016-09-23 00:00:00,2016-09-09 15:58:53,15,Good,12
184,8a858e0156b782a10156b8e131824d39,301930152,5,2017-06-07 14:50:28,2017-06-07 13:49:21,10000.0,12250.0,30,2017-07-10 15:15:24,,2017-07-07 00:00:00,2017-07-10 15:05:08,33,Bad,5
185,8a858e0156b782a10156b8e131824d39,301818285,2,2017-02-16 07:22:53,2017-02-16 06:22:40,10000.0,11500.0,15,2017-03-03 20:28:40,,2017-03-03 00:00:00,2017-03-03 20:13:30,15,Good,5
186,8a858e195b90e512015b9312936863cf,301950220,4,2017-06-24 10:36:47,2017-06-24 09:36:41,20000.0,24500.0,30,2017-07-24 09:14:11,,2017-07-24 00:00:00,2017-07-24 09:04:03,29,Good,4
187,8a858e2e5bb57a37015bc8ff494a1089,301887157,1,2017-05-02 13:59:32,2017-05-02 12:59:14,10000.0,11500.0,15,2017-05-16 14:14:30,8a858e645755e62201575e72c8b77fd5,2017-05-17 00:00:00,2017-05-16 13:59:21,14,Good,1
188,8a858e4b5cb1e4d7015cbbde80436cf1,301957467,1,2017-06-30 11:16:30,2017-06-30 10:16:22,10000.0,13000.0,30,2017-07-28 08:56:48,,2017-07-31 00:00:00,2017-07-28 08:46:39,27,Good,1
189,8a858e64590ae20001590c511d9b0cdf,301953857,3,2017-06-27 19:32:44,2017-06-27 18:32:37,10000.0,11500.0,15,2017-07-20 12:56:13,,2017-07-12 00:00:00,2017-07-20 12:46:03,22,Bad,3
190,8a858e705668e1670156810ee20960b7,301748539,5,2016-10-23 11:59:27,2016-10-23 10:59:17,30000.0,34500.0,30,2016-11-16 14:56:27,,2016-11-22 00:00:00,2016-11-16 14:41:18,24,Good,6
191,8a858e785c8d9167015c9b35e2411165,301935566,1,2017-06-12 08:54:53,2017-06-12 07:53:46,10000.0,13000.0,30,2017-07-04 11:53:29,,2017-07-12 00:00:00,2017-07-04 11:43:20,22,Good,1
192,8a858e8d56b784480156b7d232f723a8,301740897,3,2016-10-10 11:27:38,2016-10-10 10:27:28,20000.0,24500.0,30,2016-11-10 13:24:48,,2016-11-09 00:00:00,2016-11-10 13:09:39,31,Bad,9
193,8a858e8d56b784480156b7d232f723a8,301691997,1,2016-08-23 15:41:28,2016-08-23 14:41:19,10000.0,11500.0,15,2016-09-07 09:11:00,,2016-09-07 00:00:00,2016-09-07 08:55:57,14,Good,9
194,8a858ea45c109201015c10d210791b14,301939888,2,2017-06-15 15:29:31,2017-06-15 14:29:24,10000.0,11500.0,15,2017-06-26 18:09:41,8a858edb5ad79cc6015ad7c9b29415c8,2017-06-30 00:00:00,2017-06-26 17:59:32,11,Good,2
195,8a858eba5c884d2a015c8c4c58c5088a,301933706,1,2017-06-10 11:32:02,2017-06-10 10:30:54,10000.0,13000.0,30,2017-07-04 00:25:53,,2017-07-10 00:00:00,2017-07-04 00:15:43,23,Good,1
196,8a858ec95afc0922015affaaf5992c1a,301913466,3,2017-05-19 12:58:49,2017-05-19 11:58:42,10000.0,11500.0,15,2017-06-01 10:09:32,,2017-06-05 00:00:00,2017-06-01 09:59:23,12,Good,4
197,8a858ed45becf685015bed6fceb6498b,301897549,1,2017-05-09 14:50:06,2017-05-09 13:49:54,10000.0,13000.0,30,2017-05-11 12:51:13,8a858f9f5bd99987015be3f53cb442d9,2017-06-08 00:00:00,2017-05-11 12:36:03,1,Good,3
198,8a858eda552adcc2015559532234110a,301633489,1,2016-06-16 14:08:34,2016-06-16 13:08:27,10000.0,13000.0,30,2016-07-04 10:40:12,,2016-07-18 00:00:00,2016-07-04 10:25:08,17,Good,9
199,8a858eda552adcc2015559532234110a,301766728,5,2016-11-29 20:09:50,2016-11-29 19:09:41,20000.0,23800.0,30,2016-12-29 16:59:25,,2016-12-29 00:00:00,2016-12-29 16:44:15,29,Good,9
200,8a858edb5bd936e4015be394167c4698,301924171,3,2017-06-01 17:28:32,2017-06-01 16:28:26,20000.0,24500.0,30,2017-07-01 23:47:53,,2017-07-03 00:00:00,2017-07-01 23:37:44,30,Good,3
201,8a858eed5756fb0e0157576dda0129e5,301820086,2,2017-02-17 14:05:14,2017-02-17 13:05:07,10000.0,11500.0,15,2017-03-06 01:04:43,,2017-03-06 00:00:00,2017-03-06 00:22:00,16,Bad,4
202,8a858ef95cf5154a015cf659212d26ce,301979029,1,2017-07-15 11:45:59,2017-07-15 10:44:50,10000.0,11500.0,15,2017-07-26 14:15:52,,2017-07-31 00:00:00,2017-07-26 14:05:42,11,Good,1
203,8a858f03582a54c301582f698a281700,301778801,2,2016-12-22 09:22:00,2016-12-22 08:21:54,10000.0,13000.0,30,2017-01-14 09:12:07,,2017-01-23 00:00:00,2017-01-14 08:56:57,22,Good,8
204,8a858f03582a54c301582f698a281700,301943383,8,2017-06-19 10:30:04,2017-06-19 09:28:56,30000.0,39000.0,60,2017-07-27 11:31:10,,2017-07-19 00:00:00,2017-07-24 13:28:03,38,Good,8
205,8a858f0a56ffda560157093acf144b87,301850874,5,2017-03-31 09:42:48,2017-03-31 08:42:42,20000.0,23800.0,30,2017-04-21 10:13:42,,2017-05-02 00:00:00,2017-04-21 09:58:33,21,Good,8
206,8a858f0a56ffda560157093acf144b87,301819054,3,2017-02-16 17:21:01,2017-02-16 16:20:21,10000.0,11500.0,15,2017-02-26 09:27:33,,2017-03-03 00:00:00,2017-02-26 09:12:24,9,Good,8
207,8a858f245a4cde1e015a4e6271fd6c46,301820637,1,2017-02-18 00:57:37,2017-02-17 23:31:57,10000.0,13000.0,30,2017-03-15 09:49:30,,2017-03-20 00:00:00,2017-03-15 09:34:19,25,Good,4
208,8a858f265c2187bd015c346b5bb74ea9,301944597,4,2017-06-20 10:38:08,2017-06-20 09:38:01,20000.0,24500.0,30,2017-07-20 13:31:46,,2017-07-20 00:00:00,2017-07-20 13:21:37,30,Good,4
209,8a858f2f54e28d530154f3a9d35625d8,301932601,3,2017-06-09 12:09:31,2017-06-09 11:09:25,10000.0,11500.0,15,2017-07-07 20:02:16,,2017-06-28 00:00:00,2017-07-07 19:52:06,28,Bad,3
210,8a858f375b493337015b4943d3aa1027,301932916,4,2017-06-09 16:03:45,2017-06-09 15:03:39,20000.0,22250.0,15,2017-06-28 06:24:44,,2017-06-28 00:00:00,2017-06-28 05:20:42,18,Bad,5
211,8a858f405d13c45f015d1407060e316e,301973563,1,2017-07-11 18:43:06,2017-07-11 17:41:58,10000.0,11500.0,15,2017-07-26 19:14:18,8a858fc259da7a360159da9011bd0e86,2017-07-26 00:00:00,2017-07-26 19:04:10,15,Good,1
212,8a858f565b683b56015b7b6b606e1ec9,301870970,1,2017-04-17 11:35:03,2017-04-17 10:34:52,10000.0,11500.0,15,2017-04-28 18:19:43,8a858fdc57ab280a0157b277e9ff6d53,2017-05-02 00:00:00,2017-04-28 18:04:34,11,Good,4
213,8a858f5f55f82ae30155f91ba4250aea,301866202,5,2017-04-12 18:02:06,2017-04-12 17:02:00,20000.0,21900.0,15,2017-04-26 17:22:28,,2017-04-27 00:00:00,2017-04-26 17:07:19,13,Good,8
214,8a858f5f55f82ae30155f91ba4250aea,301957381,8,2017-06-30 10:25:08,2017-06-30 09:25:01,30000.0,34500.0,30,2017-07-22 18:15:18,,2017-07-31 00:00:00,2017-07-22 18:05:08,22,Good,8
215,8a858f6a5b1fa846015b1ff2a147401d,301864453,2,2017-04-11 13:59:54,2017-04-11 12:59:47,10000.0,11500.0,15,2017-04-24 11:23:47,,2017-04-26 00:00:00,2017-04-24 11:08:38,12,Good,6
216,8a858f6a5b1fa846015b1ff2a147401d,301897423,4,2017-05-09 13:47:36,2017-05-09 12:47:29,15000.0,16687.5,15,2017-05-26 21:57:19,,2017-05-24 00:00:00,2017-05-26 21:47:11,17,Bad,6
217,8a858f99560bbe4501561d163d570cba,301755931,5,2016-11-08 07:07:30,2016-11-08 06:07:15,30000.0,34500.0,30,2016-11-30 23:28:26,,2016-12-08 00:00:00,2016-11-30 23:13:17,22,Good,10
218,8a858f99560bbe4501561d163d570cba,301784977,7,2016-12-31 16:28:40,2016-12-31 15:28:29,30000.0,36800.0,60,2017-02-02 11:48:44,,2017-01-30 00:00:00,2017-01-25 14:20:15,32,Good,10
219,8a858f99560bbe4501561d163d570cba,301768408,6,2016-12-02 13:53:08,2016-12-02 12:52:58,30000.0,36800.0,60,2016-12-25 03:39:44,,2017-01-02 00:00:00,2016-12-25 03:24:34,22,Good,10
220,8a858f9f5679951a01568d9941453c97,301717030,2,2016-09-16 03:40:18,2016-09-16 02:40:10,10000.0,11500.0,30,2016-10-05 16:55:27,,2016-10-19 00:00:00,2016-10-05 16:40:17,19,Good,5
221,8a858fa25bd92c20015bda1a38cf5a24,301891806,1,2017-05-05 20:56:40,2017-05-05 19:56:23,10000.0,13000.0,30,2017-06-06 10:24:59,,2017-06-06 00:00:00,2017-06-06 10:14:50,31,Bad,2
222,8a858fa55acd8061015ad0b778b013ea,301916630,4,2017-05-23 19:08:51,2017-05-23 18:07:44,20000.0,24500.0,30,2017-06-20 02:00:50,,2017-06-22 00:00:00,2017-06-20 01:50:41,27,Good,4
223,8a858fae5921beeb01592ad3c5c12bc1,301916725,4,2017-05-23 21:40:57,2017-05-23 20:40:50,20000.0,24500.0,30,2017-06-19 18:57:05,,2017-06-22 00:00:00,2017-06-19 18:46:55,26,Good,5
224,8a858fb557330de1015750e05ade4eb8,301931681,3,2017-06-08 17:05:27,2017-06-08 16:05:20,10000.0,13000.0,30,2017-07-10 05:52:06,,2017-07-10 00:00:00,2017-07-10 05:02:30,31,Bad,3
225,8a858fbc594a495c01596db4320c084a,301863224,3,2017-04-10 17:51:54,2017-04-10 16:51:47,10000.0,13000.0,30,2017-05-11 16:40:02,,2017-05-10 00:00:00,2017-05-11 16:24:53,30,Good,5
226,8a858fc9580b91da0158126363fb3f16,301824631,5,2017-02-23 08:30:29,2017-02-23 07:30:18,20000.0,21900.0,15,2017-02-28 18:20:42,,2017-03-10 00:00:00,2017-02-28 18:05:32,5,Good,10
227,8a858fc9580b91da0158126363fb3f16,301918982,9,2017-05-26 15:55:53,2017-05-26 14:55:47,20000.0,21000.0,15,2017-06-12 12:57:31,,2017-06-12 00:00:00,2017-06-12 12:47:23,16,Bad,10
228,8a858fd05bfd7d3c015c0cc8a1a86a92,301915577,1,2017-05-22 15:48:09,2017-05-22 14:47:01,10000.0,13000.0,30,2017-06-21 13:07:17,,2017-06-22 00:00:00,2017-06-21 12:57:08,29,Good,2
229,8a858fd55b8752ba015b895180e74ffe,301932068,3,2017-06-08 23:29:26,2017-06-08 22:29:20,10000.0,11500.0,15,2017-06-12 19:20:16,,2017-06-23 00:00:00,2017-06-12 19:10:05,3,Good,4
230,8a858fe8555f401f01556e0a6ac317b7,301713595,4,2016-09-13 12:32:46,2016-09-13 11:32:38,20000.0,24500.0,30,2016-10-12 08:00:19,,2016-10-13 00:00:00,2016-10-12 07:45:09,28,Good,7
231,8a858fe8555f401f01556e0a6ac317b7,301772400,5,2016-12-12 08:21:54,2016-12-12 07:21:34,30000.0,34400.0,30,2017-01-10 21:55:59,,2017-01-11 00:00:00,2017-01-10 21:40:48,29,Good,7
232,8a858ffa55ca72a50155de6808cd2f3f,301649932,1,2016-07-12 10:21:59,2016-07-12 09:21:46,10000.0,11500.0,15,2016-07-26 11:27:22,,2016-07-27 00:00:00,2016-07-26 11:12:18,14,Good,8
233,8a858ffa55ca72a50155de6808cd2f3f,301722242,4,2016-09-20 19:36:20,2016-09-20 18:36:11,20000.0,24500.0,30,2016-10-19 21:37:32,,2016-10-20 00:00:00,2016-10-19 21:22:22,29,Good,8
234,8a858ffd5c8d343d015c978f755b7fbe,301950618,1,2017-06-24 16:10:15,2017-06-24 15:09:08,10000.0,11500.0,15,2017-07-03 22:03:24,,2017-07-10 00:00:00,2017-07-03 21:53:15,9,Good,1
235,8a858eb95a8f9e4c015a91f3f9dc6d7a,301954933,1,2017-06-28 15:34:48,2017-06-28 14:33:38,10000.0,13000.0,30,2017-07-28 11:58:47,,2017-07-31 00:00:00,2017-07-28 11:48:37,29,Good,1
236,8a858f3a58b5b0fe0158b6ca51f756ce,301767466,1,2016-11-30 21:03:20,2016-11-30 20:03:09,10000.0,13000.0,30,2017-01-13 23:22:48,,2016-12-30 00:00:00,2017-01-13 23:07:39,44,Bad,1
237,8a858fb959976ce001599c31ae157981,301882828,4,2017-04-27 22:33:51,2017-04-27 21:33:21,20000.0,23800.0,30,2017-05-30 05:46:16,,2017-05-30 00:00:00,2017-05-30 05:09:21,32,Bad,6
238,8a858fb959976ce001599c31ae157981,301829464,2,2017-03-02 06:13:26,2017-03-02 05:13:20,10000.0,13000.0,30,2017-04-03 09:31:26,,2017-04-03 00:00:00,2017-04-03 09:16:09,32,Bad,6
239,8a858ff259d1429e0159d2d0194c4b8e,301848678,1,2017-03-28 18:36:01,2017-03-28 17:35:49,10000.0,11500.0,15,2017-04-07 12:21:41,,2017-04-12 00:00:00,2017-04-07 12:06:32,9,Good,4
